"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","114","","446,935","","",""
"1","칼슘","미야기현","2015-03-17","38","불검출","불검출","적합"
"2","기타가공품","지바현","2015-04-29","47.25","불검출","불검출","적합"
"3","청국장","가고시마현","2016-05-09
(유통기한)","108.78","불검출","불검출","적합"
"4","빵류(그외 빵류)","훗카이도","2016-05-13
(유통기한)","3,902","불검출","불검출","적합"
"5","소스류","후쿠오카현","2015-05-21","2,640","불검출","불검출","적합"
"6","과자(쿠키)","미야기현","2015-03-26","2.88","불검출","불검출","적합"
"7","합성착향료","가나가와현","2015-05-12","6","불검출","불검출","적합"
"8","혼합제제","가나가와현","2015-05-19","40","불검출","불검출","적합"
"9","건어포류","오사카부","2015-05-08","108","불검출","불검출","적합"
"10","소스류","후쿠오카현","2015-05-20","3,816","불검출","불검출","적합"
"11","곡류가공품","후쿠오카현","2015-05-21","5,530","불검출","불검출","적합"
