"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"12","캔디류(사탕)","후쿠시마현","2015-04-28","882","불검출","불검출","적합"
"13","과자(스낵과자)","효고현","2015-05-20","4,440","불검출","불검출","적합"
"14","혼합제제","사이타마현","2015-05-25","72","불검출","불검출","적합"
"15","기타가공품","이바라키현","2015-04-23","50","불검출","불검출","적합"
"16","보리식이섬유(원료
성)","나라현","2015-05-21","250","불검출","불검출","적합"
"17","혼합제제","효고현","2015-05-27","17","불검출","불검출","적합"
"18","혼합제제","효고현","2015-05-25","51","불검출","불검출","적합"
"19","혼합제제","효고현","2015-05-26","51","불검출","불검출","적합"
"20","혼합제제","효고현","2015-05-27","51","불검출","불검출","적합"
"21","복합조미식품","에히메현","2015-05-26","1,000","불검출","불검출","적합"
"22","과자(비스킷)","이바라키현","2015-05-26","320.76","불검출","불검출","적합"
"23","혼합제제","시즈오카현","2015-05-18","25","불검출","불검출","적합"
"24","과자(비스킷)","이바라키현","2015-05-26","641.52","불검출","불검출","적합"
"25","소스류","교토부","2015-05-14","15,943.5","불검출","불검출","적합"
"26","황산알루미늄칼륨","나가노현","2015-05-19","5,000","불검출","불검출","적합"
"27","소스류","교토부","2015-05-27","652.8","불검출","불검출","적합"
"28","소스류","교토부","2015-05-28","6,800","불검출","불검출","적합"
"29","혼합제제","이바라키현","2015-05-18","396","불검출","불검출","적합"
"30","소스류","교토부","2015-05-29","2,178","불검출","불검출","적합"
"31","소스류","교토부","2015-04-18","3,640","불검출","불검출","적합"
"32","소스류","교토부","2015-05-16","2,470","불검출","불검출","적합"
"33","소스류","교토부","2015-05-16","2,358","불검출","불검출","적합"
"34","소스류","히로시마현","2015-04-17","1,296","불검출","불검출","적합"
"35","소스류","히로시마현","2015-04-28","5,670","불검출","불검출","적합"
"36","소스류","히로시마현","2015-05-13","1,980","불검출","불검출","적합"
"37","소스류","히로시마현","2015-03-18","396","불검출","불검출","적합"
"38","소스류","히로시마현","2015-05-19","660","불검출","불검출","적합"
"39","소스류","교토부","2015-05-12","680","불검출","불검출","적합"
"40","소스류","교토부","2015-05-27","272","불검출","불검출","적합"
