"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","125","","1
,479,559","","",""
"1","혼합제제","사이타마현","2016-09-02","96","불검출","불검출","적합"
"2","혼합제제","사이타마현","2016-11-28","40","불검출","불검출","적합"
"3","혼합제제","시즈오카현","2016-11-22","100","불검출","불검출","적합"
"4","초콜릿가공품","훗카이도","2016-11-29","633","불검출","불검출","적합"
"5","건어포류","에히메현","2016-11-11","540","불검출","불검출","적합"
"6","초콜릿가공품","사이타마현","2016-11-22","96","불검출","불검출","적합"
"7","볶은커피","효고현","2016-11-22","600","불검출","불검출","적합"
"8","과자(스낵과자)","사이타마현","2016-07-19","859","불검출","불검출","적합"
"9","초콜릿가공품","시즈오카현","2016-11-04","352","불검출","불검출","적합"
"10","준초콜릿","사이타마현","2016-10-25","276","불검출","불검출","적합"
"11","혼합제제","사이타마현","2016-11-28","36","불검출","불검출","적합"
"12","수산물가공품","후쿠시마현","2016-05-26","120","불검출","불검출","적합"
"13","장류절임","니가타현","2016-11-25","578","불검출","불검출","적합"
