"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"27","냉장명태","홋카이도","2014-12-2","10,200","불검출","불검출","적합"
"28","냉장갈치","와카야마현","2014-12-2","672","불검출","불검출","적합"
"29","활장어(먹장어)","야마구치현","2014-12-2","742","불검출","불검출","적합"
"30","냉장홍어","홋카이도","2014-12-2","1,438","불검출","불검출","적합"
"31","냉장홍어","홋카이도","2014-12-2","1,056","불검출","불검출","적합"
"32","냉장명태","홋카이도","2014-12-2","4,150","불검출","불검출","적합"
"33","냉장명태","홋카이도","2014-12-2","4,150","불검출","불검출","적합"
"34","냉장갈치","오이타현","2014-12-2","1,060","불검출","불검출","적합"
"35","냉장갈치","와카야마현","2014-12-2","1,008","불검출","불검출","적합"
"36","냉장갈치","에히메현","2014-12-2","488","불검출","불검출","적합"
"37","냉장갈치","오이타현","2014-12-2","150","불검출","불검출","적합"
"38","냉장갈치","와카야마현","2014-12-2","88","불검출","불검출","적합"
"39","활꼬막","사가현","2014-12-2","640","불검출","불검출","적합"
"40","활꼬막(새꼬막)","사가현","2014-12-2","5,000","불검출","불검출","적합"
"41","냉동다랑어(눈다랑어,F,횟감)","태평양","2014-12-2","199","불검출","불검출","적합"
"42","활꼬막","사가현","2014-12-2","660","불검출","불검출","적합"
"43","활꼬막(새꼬막)","사가현","2014-12-2","8,140","불검출","불검출","적합"
