"수입
검사결과
제조일자","","","","","","",""
"순번
품목명
중량
제조·생산지
세슘
요오드
판정
(유통기한)
(기준:100Bq/kg)
(기준:300Bq/kg)
(kg)","","","","","","",""
"114","혼합장","야마나시현","2017-06-30","1,000","불검출","불검출","적합"
"115","카레","도치기현","2017-04-12","12,254","불검출","불검출","적합"
"116","카레","도치기현","2017-03-13","2,153","불검출","불검출","적합"
"117","풀루란","오카야마현","2017-06-15","100","불검출","불검출","적합"
"118","당류가공품","오카야마현","2017-05-25","16,000","불검출","불검출","적합"
"119","카레","도치기현","2017-04-12","4,554","불검출","불검출","적합"
"120","청주","교토부","2017-05-11","1,800","불검출","불검출","적합"
"121","어묵","사가현","2017-06-01","1,800","불검출","불검출","적합"
"122","당류가공품","오키나와현","2017-06-22","1,026","불검출","불검출","적합"
"123","당류가공품","오키나와현","2017-06-22","60","불검출","불검출","적합"
"124","국수","미야기현","2017-06-02","242","불검출","불검출","적합"
