"수입
검사결과
제조일자","","","","","","",""
"순번
품목명
중량
제조·생산지
세슘
요오드
판정
(유통기한)
(기준:100Bq/kg)
(기준:300Bq/kg)
(kg)","","","","","","",""
"84","비타민/가르시니아
캄보지아껍질추출물","도야마현","2017-05-16","1,355","불검출","불검출","적합"
"85","감마리놀렌산함유
유지 제품","시즈오카현","2017-05-12","432","불검출","불검출","적합"
"86","장류절임","훗카이도","2016-12-19","3,000","불검출","불검출","적합"
"87","무기질","기후현","2017-05-15","105","불검출","불검출","적합"
"88","혼합제제","오카야마현","2017-07-03","75","불검출","불검출","적합"
"89","혼합제제","오카야마현","2017-06-27","60","불검출","불검출","적합"
"90","혼합제제","오카야마현","2017-06-30","30","불검출","불검출","적합"
"91","혼합제제","오카야마현","2017-04-24","30","불검출","불검출","적합"
"92","혼합제제","시가현","2017-07-03","150","불검출","불검출","적합"
"93","혼합제제","오카야마현","2017-06-30","105","불검출","불검출","적합"
"94","혼합제제","오카야마현","2017-06-27","20","불검출","불검출","적합"
"95","혼합제제","시가현","2017-05-22","1,200","불검출","불검출","적합"
"96","자당지방산에스테르","시가현","2017-06-12","6,000","불검출","불검출","적합"
"97","자당지방산에스테르","시가현","2017-06-20","2,000","불검출","불검출","적합"
"98","자당지방산에스테르","시가현","2017-05-26","300","불검출","불검출","적합"
