"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","128","","296,589","","",""
"1","자당지방산에스테르","기후현","2016-10-25","360","불검출","불검출","적합"
"2","혼합제제","사이타마현","2017-01-10","300","불검출","불검출","적합"
"3","혼합제제","오사카부","2017-01-16","600","불검출","불검출","적합"
"4","청주","아키타현","2016-12-13","346","불검출","불검출","적합"
"5","청주","오이타현","2017-01-13","108","불검출","불검출","적합"
"6","탄산음료","오사카부","2016-12-12","360","불검출","불검출","적합"
"7","카레","니가타현","2016-12-12","432","불검출","불검출","적합"
"8","어묵","나가사키현","2017-01-17","165","불검출","불검출","적합"
"9","초콜릿가공품","훗카이도","2017-01-11","58","불검출","불검출","적합"
"10","소스류","에히메현","2017-01-26","1,980","불검출","불검출","적합"
"11","소스류","에히메현","2017-01-26","3,960","불검출","불검출","적합"
"12","당류가공품","지바현","2016-04-27","398","불검출","불검출","적합"
