"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","82","","601,753","","",""
"1","맥주","후쿠오카현","2016-11-16","209,520","불검출","불검출","적합"
"2","혼합제제","오사카부","2017-01-13","100","불검출","불검출","적합"
"3","청주","효고현","2016-12-28","2,160","불검출","불검출","적합"
"4","마요네즈","효고현","2016-12-09","1,000","불검출","불검출","적합"
"5","청주","효고현","2017-01-17","2,333","불검출","불검출","적합"
"6","D-alpha-토코페롤","야마나시현","2016-07-13","540","불검출","불검출","적합"
"7","소스류","지바현","2017-01-10","14,387","불검출","불검출","적합"
"8","청주","아키타현","2017-01-14","130","불검출","불검출","적합"
"9","과자(스낵과자)","니가타현","2017-01-16","918","불검출","불검출","적합"
"10","혼합제제","오사카부","2017-01-16","10","불검출","불검출","적합"
"11","농산물조림","교토부","2017-01-05","190","불검출","불검출","적합"
"12","캔디류(젤리)","아이치현","2016-12-22","190","불검출","불검출","적합"
