"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"144","복합조미식품","후쿠오카현","2018-10-16","58","불검출","불검출","적합"
"145","빵류","나가노현","2018-09-19","246","불검출","불검출","적합"
"146","혼합제제","도치기현","2018-10-22","60","불검출","불검출","적합"
"147","혼합제제","오사카부","2018-10-17","300","불검출","불검출","적합"
"148","소스","가나가와현","2018-10-22","762","불검출","불검출","적합"
"149","기타
수산물가공
품","아오모리현","2018-10-02","18","불검출","불검출","적합"
"150","소스","가나가와현","2018-10-22","962","불검출","불검출","적합"
"151","조미건어포","야마나시현","2018-10-09","71","불검출","불검출","적합"
"152","조미건어포","훗카이도","2018-09-11","81","불검출","불검출","적합"
"153","조미건어포","아오모리현","2018-10-09","34","불검출","불검출","적합"
"154","즉석조리식품","미에현","2018-09-06","20","불검출","불검출","적합"
"155","과자","고치현","2018-08-29","138","불검출","불검출","적합"
"156","캔디류","아이치현","2018-10-05","390","불검출","불검출","적합"
"157","과자","시즈오카현","2018-10-03","118","불검출","불검출","적합"
"158","과자","아이치현","2018-10-09","130","불검출","불검출","적합"
"159","과자","아이치현","2018-10-01","48","불검출","불검출","적합"
