"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","냉동다랑어(남방참다랑어)","인도양","2018-11-23","14,917","적합","적합","적합"
"22","냉장명태","홋카이도","2018-11-23","4,500","적합","적합","적합"
"23","냉장돔(황돔)","나가사키현","2018-11-23","224","적합","적합","적합"
"24","냉장명태","홋카이도","2018-11-23","2,960","적합","적합","적합"
"25","냉장명태","홋카이도","2018-11-23","4,500","적합","적합","적합"
"26","활돔(참돔)","에히메현","2018-11-23","3,778","적합","적합","적합"
"27","냉장명태","홋카이도","2018-11-23","2,760","적합","적합","적합"
"28","활가리비","홋카이도","2018-11-23","7,716","적합","적합","적합"
"29","냉장가오리","야마구치현","2018-11-23","636","적합","적합","적합"
"30","냉장명태","홋카이도","2018-11-23","5,540","적합","적합","적합"
"31","냉장명태","홋카이도","2018-11-23","7,000","적합","적합","적합"
"32","활우렁쉥이","홋카이도","2018-11-23","7,063","적합","적합","적합"
"33","냉장명태","홋카이도","2018-11-23","4,690","적합","적합","적합"
"합계","","-","-","176,806","-","-","-"
