"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","199","","238,173","","",""
"1","소스류","후쿠오카현","2016-01-14","1,050","불검출","불검출","적합"
"2","국수","사이타마현","2016-02-05","1,800","불검출","불검출","적합"
"3","농산물조림","야마가타현","2016-01-22","840","불검출","불검출","적합"
"4","캔디류(사탕)","나가노현","2016-02-09","132","불검출","불검출","적합"
"5","당류가공품","교토부","2015-11-02","38.48","불검출","불검출","적합"
"6","볶은커피","효고현","2016-02-16","1,435","불검출","불검출","적합"
"7","볶은커피","효고현","2016-02-11","4,068","불검출","불검출","적합"
"8","볶은커피","오사카부","2016-02-17","409.34","불검출","불검출","적합"
"9","건어포류","가가와현","2016-01-29","200","불검출","불검출","적합"
"10","소스류","히로시마현","2016-01-21","1,320","불검출","불검출","적합"
"11","소스류","히로시마현","2015-12-19","264.36","불검출","불검출","적합"
"12","소스류","히로시마현","2016-01-08","3,150","불검출","불검출","적합"
"13","곡류가공품","시즈오카현","2015-12-02","1,000","불검출","불검출","적합"
