"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"총 109건","","","","460,799","","",""
"1","기타천연착향료","사이타마현","2017-03-28","80","불검출","불검출","적합"
"2","향미유","시즈오카현","2017-02-17","140","불검출","불검출","적합"
"3","기타천연착향료","사이타마현","2017-04-03","72","불검출","불검출","적합"
"4","준초콜릿","가나가와현","2016-08-19","672","불검출","불검출","적합"
"5","캔디류(캐러멜)","도치기현","2017-03-14","2,217","불검출","불검출","적합"
"6","캔디류(젤리)","오카야마현","2017-03-16","754","불검출","불검출","적합"
"7","수산화칼슘","고치현","2017-04-03","4,000","불검출","불검출","적합"
"8","소스류","히로시마현","2017-03-23","1,290","불검출","불검출","적합"
"9","소스류","히로시마현","2017-03-15","660","불검출","불검출","적합"
"10","소스류","히로시마현","2017-03-10","611","불검출","불검출","적합"
"11","소스류","히로시마현","2017-03-23","1,290","불검출","불검출","적합"
