"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","132","","378,126","","",""
"1","밀크초콜릿","가나가와현","2016-07-30","207","불검출","불검출","적합"
"2","혼합제제","오사카부","2016-08-18","34","불검출","불검출","적합"
"3","카레","나라현","2016-07-30","600","불검출","불검출","적합"
"4","향신료조제품(고추
냉이가공품)","사이타마현","2016-08-17","1,575","불검출","불검출","적합"
"5","소스류","미에현","2016-05-20","111","불검출","불검출","적합"
"6","혼합제제","오사카부","2016-08-25","17","불검출","불검출","적합"
"7","기타가공품","오사카부","2016-01-27","10","불검출","불검출","적합"
"8","초콜릿가공품","아이치현","2016-08-22","713","불검출","불검출","적합"
"9","혼합제제","오사카부","2016-08-22","30","불검출","불검출","적합"
"10","캔디류(사탕)","아이치현","2016-08-23","960","불검출","불검출","적합"
"11","캔디류(사탕)","아이치현","2016-08-24","120","불검출","불검출","적합"
"12","캔디류(사탕)","아이치현","2016-08-24","594","불검출","불검출","적합"
"13","캔디류(사탕)","아이치현","2016-08-25","300","불검출","불검출","적합"
