"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","144","","532,035","","",""
"1","혼합제제","이바라키현","2016-07-19","60","불검출","불검출","적합"
"2","소스류","교토부","2016-07-26","135","불검출","불검출","적합"
"3","혼합제제","와카야마현","2016-07-13","500","불검출","불검출","적합"
"4","소스류","교토부","2016-08-06","202","불검출","불검출","적합"
"5","소스류","교토부","2016-08-11","102","불검출","불검출","적합"
"6","곡류가공품","에히메현","2016-08-08","5,000","불검출","불검출","적합"
"7","과자(쿠키)","아이치현","2016-08-05","118","불검출","불검출","적합"
"8","소스류","시즈오카현","2016-07-11","364","불검출","불검출","적합"
"9","과자(스낵과자)","아이치현","2016-08-01","164","불검출","불검출","적합"
"10","건어포류","에히메현","2016-08-16","594","불검출","불검출","적합"
"11","어묵","ETC","2016-08-17","540","불검출","불검출","적합"
"12","갈락토올리고당","훗카이도","2016-01-18","500","불검출","불검출","적합"
"13","효모추출물제품","오이타현","2016-07-20","1,000","불검출","불검출","적합"
