"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","124","","448,943","","",""
"1","기타가공품","훗카이도","2015-10-28","10","불검출","불검출","적합"
"2","볶은커피","효고현","2016-05-30","76","불검출","불검출","적합"
"3","조미된장","아이치현","2016-06-06","3,078","불검출","불검출","적합"
"4","백설탕","후쿠오카현","2016-04-19","100","불검출","불검출","적합"
"5","어묵","시마네현","2016-05-20","1,399","불검출","불검출","적합"
"6","어묵","시마네현","2016-06-07","240","불검출","불검출","적합"
"7","혼합제제","시즈오카현","2016-06-02","4,420","불검출","불검출","적합"
"8","혼합제제","나가노현","2016-05-30","25","불검출","불검출","적합"
"9","당류가공품","교토부","2016-05-26","185","불검출","불검출","적합"
"10","과자(쿠키)","니가타현","2016-06-06","218","불검출","불검출","적합"
"11","당류가공품","교토부","2016-05-16","65","불검출","불검출","적합"
"12","국수","훗카이도","2016-05-16","118","불검출","불검출","적합"
"13","인스턴트커피","오사카부","2016-05-31","259","불검출","불검출","적합"
