"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"62","혼합제제","사이타마현","2014-06-23","80","불검출","불검출","적합"
"63","혼합제제","사이타마현","2014-06-20","120","불검출","불검출","적합"
"64","혼합제제","사이타마현","2014-06-16","140","불검출","불검출","적합"
"65","혼합제제","사이타마현","2014-06-20","49","불검출","불검출","적합"
"66","혼합제제","사이타마현","2014-08-08","42","불검출","불검출","적합"
"67","혼합제제","사이타마현","2014-07-22","60","불검출","불검출","적합"
"68","혼합제제","사이타마현","2014-05-02","160","불검출","불검출","적합"
"69","혼합제제","사이타마현","2014-01-14","300","불검출","불검출","적합"
"70","정제,가공을거쳐
야하는식품원료","아이치현","2014-08-21","420,000","불검출","불검출","적합"
"71","혼합제제","효고현","2014-08-19","51","불검출","불검출","적합"
"72","이온교환수지","후쿠오카현","2014-05-23","6,410","불검출","불검출","적합"
"73","혼합제제","이바라키현","2014-07-25","70","불검출","불검출","적합"
"74","혼합제제","이바라키현","2014-08-08","270","불검출","불검출","적합"
"75","기타가공품","이바라키현","2014-08-06","18,000","불검출","불검출","적합"
"76","소스류","도치기현","2014-07-30","324","불검출","불검출","적합"
"77","타마린드검","오사카부","2014-06-27","1,000","불검출","불검출","적합"
"78","타마린드검","오사카부","2014-06-11","3,000","불검출","불검출","적합"
"79","소스류","도치기현","2014-07-31","648","불검출","불검출","적합"
"80","소스류","아이치현","2014-08-08","10,800","불검출","불검출","적합"
"81","소스류","도치기현","2014-07-30","324","불검출","불검출","적합"
