"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"총 123건","","","","975,491","","",""
"1","맥주","아이치현","2017-04-06","36,375","불검출","불검출","적합"
"2","혼합제제","미에현","2016-05-27","200","불검출","불검출","적합"
"3","비타민B1라우릴황
산염","오사카부","2017-02-23","500","불검출","불검출","적합"
"4","혼합제제","오카야마현","2017-04-05","300","불검출","불검출","적합"
"5","위스키","오사카부","2017-03-22","5,544","불검출","불검출","적합"
"6","소스류","후쿠오카현","2017-04-05","1,500","불검출","불검출","적합"
"7","소스류","후쿠오카현","2017-04-03","1,500","불검출","불검출","적합"
"8","소스류","나가사키현","2017-03-10","125","불검출","불검출","적합"
"9","소스류","후쿠오카현","2017-04-11","1,620","불검출","불검출","적합"
"10","소스류","후쿠오카현","2017-04-06","300","불검출","불검출","적합"
"11","빵류(파이)","훗카이도","2017-03-28","12,773","불검출","불검출","적합"
