"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"총 148건","","","","433,906","","",""
"1","청주","고치현","2017-04-08","86","불검출","불검출","적합"
"2","당류가공품","지바현","2017-03-02","1,500","불검출","불검출","적합"
"3","캔디류(사탕)","아이치현","2017-04-13","240","불검출","불검출","적합"
"4","과자(스낵과자)","아이치현","2017-04-17","355","불검출","불검출","적합"
"5","냉면","훗카이도","2017-03-21","1,800","불검출","불검출","적합"
"6","맥주","오키나와현","2017-04-04","2,845","불검출","불검출","적합"
"7","소스류","지바현","2017-03-13","14,252","불검출","불검출","적합"
"8","소스류","지바현","2017-04-05","4,233","불검출","불검출","적합"
"9","빵류(케이크)","야마나시현","2017-04-01","62","불검출","불검출","적합"
"10","빵류(케이크)","야마나시현","2017-04-01","372","불검출","불검출","적합"
"11","빵류(케이크)","야마나시현","2017-04-01","342","불검출","불검출","적합"
