"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"13","소스류","나가사키현","2014-12-28","2,460","불검출","불검출","적합"
"14","소스류","나가사키현","2014-12-24","1,304.16","불검출","불검출","적합"
"15","소스류","나가사키현","2014-12-27","1,515.24","불검출","불검출","적합"
"16","소스류","나가사키현","2014-12-27","2,613.88","불검출","불검출","적합"
"17","복합조미식품","나가사키현","2014-12-20","300","불검출","불검출","적합"
"18","침출차","시즈오카현","2015-01-07","54","불검출","불검출","적합"
"19","과자(스낵과자)","아이치현","2014-12-16","600","불검출","불검출","적합"
"20","과자(비스킷)","아이치현","2014-12-15","1,104","불검출","불검출","적합"
"21","캔디류(사탕)","시즈오카현","2014-12-09","1,370.87","불검출","불검출","적합"
"22","캔디류(사탕)","아이치현","2015-01-08","4,104","불검출","불검출","적합"
"23","과자(스낵과자)","나가노현","2015-01-04","3,024","불검출","불검출","적합"
"24","빵류(그외 빵류)","지바현","2014-10-02","80","불검출","불검출","적합"
"25","소스류","오이타현","2014-12-20","120","불검출","불검출","적합"
"26","양조간장","지바현","2014-12-01","1,316.25","불검출","불검출","적합"
"27","양조간장","지바현","2014-12-03","379.08","불검출","불검출","적합"
"28","빵류(그외 빵류)","효고현","2015-01-06","18.72","불검출","불검출","적합"
"29","산화마그네슘","도쿠시마현","2014-12-05","300","불검출","불검출","적합"
"30","고형차","시즈오카현","2014-12-02","360","불검출","불검출","적합"
"31","청주","효고현","2015-01-07","1,555.2","불검출","불검출","적합"
"32","혼합제제","효고현","2015-01-14","17","불검출","불검출","적합"
"33","혼합제제","효고현","2015-01-14","10","불검출","불검출","적합"
"34","혼합제제","효고현","2015-01-14","17","불검출","불검출","적합"
"35","혼합제제","효고현","2015-01-14","17","불검출","불검출","적합"
"36","무기질","이와테현","2014-11-20","70","불검출","불검출","적합"
"37","효모추출물제품","오이타현","2013-07-23","50","불검출","불검출","적합"
"38","혼합제제","오사카부","2015-01-16","15","불검출","불검출","적합"
"39","맥주","오이타현","2014-11-21","29,520","불검출","불검출","적합"
"40","자당지방산에스테
르","미에현","2014-12-12","3,600","불검출","불검출","적합"
