"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"42","양조간장","지바현","2014-10-30","3,159","불검출","불검출","적합"
"43","양조간장","지바현","2014-10-06","106.2","불검출","불검출","적합"
"44","소스류","지바현","2014-12-25","2,018.25","불검출","불검출","적합"
"45","기타천연착향료","군마현","2014-12-22","50","불검출","불검출","적합"
"46","소스류","지바현","2014-12-13","1,650","불검출","불검출","적합"
"47","소스류","지바현","2014-12-11","3,600","불검출","불검출","적합"
"48","소스류","지바현","2014-12-03","557.28","불검출","불검출","적합"
"49","소스류","군마현","2014-12-04","48","불검출","불검출","적합"
"50","5'-이노신산이나트륨","가나가와현","2013-09-13","600","불검출","불검출","적합"
"51","치자청색소","효고현","2014-12-22","100","불검출","불검출","적합"
"52","혼합제제","사이타마현","2014-12-15","50","불검출","불검출","적합"
"53","혼합제제","사이타마현","2014-12-16","100","불검출","불검출","적합"
"54","식용유지가공품","오사카부","2015-01-09","5,448","불검출","불검출","적합"
"55","청주","와카야마현","2014-12-24","108","불검출","불검출","적합"
"56","청주","와카야마현","2015-01-10","86.4","불검출","불검출","적합"
"57","혼합제제","효고현","2014-12-17","51","불검출","불검출","적합"
"58","혼합제제","효고현","2014-12-16","51","불검출","불검출","적합"
"59","혼합제제","효고현","2014-12-16","51","불검출","불검출","적합"
"60","혼합제제","효고현","2015-01-07","10","불검출","불검출","적합"
"61","혼합제제","효고현","2015-01-06","17","불검출","불검출","적합"
"62","혼합제제","효고현","2015-01-06","10","불검출","불검출","적합"
"63","D-alpha-토코페롤","야마나시현","2013-10-31","300","불검출","불검출","적합"
"64","혼합제제","효고현","2015-01-06","17","불검출","불검출","적합"
"65","황산아연","나가노현","2015-01-05","500","불검출","불검출","적합"
"66","당류가공품","오카야마현","2014-12-07","16,000","불검출","불검출","적합"
"67","복합조미식품","에히메현","2014-12-02","1,000","불검출","불검출","적합"
"68","소스류","효고현","2015-01-14","10,000","불검출","불검출","적합"
"69","카페인","지바현","2014-10-14","50","불검출","불검출","적합"
"70","혼합제제","사이타마현","2014-12-15","300","불검출","불검출","적합"
"71","혼합제제","사이타마현","2014-12-11","750","불검출","불검출","적합"
