"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"67","청주","나라현","2014-03-19","336","불검출","불검출","적합"
"68","청주","고치현","2014-03-18","45","불검출","불검출","적합"
"69","D-alpha-토코페롤","야마나시현","2013-06-13","300","불검출","불검출","적합"
"70","청주","고치현","2014-03-14","67.2","불검출","불검출","적합"
"71","과자(스낵과자)","미에현","2014-03-08","1,410","불검출","불검출","적합"
"72","과자(스낵과자)","미에현","2014-03-20","800","불검출","불검출","적합"
"73","혼합제제","나가노현","2014-03-18","500","불검출","불검출","적합"
"74","과자(스낵과자)","미에현","2014-03-08","9,396.5","불검출","불검출","적합"
"75","혼합제제","효고현","2014-03-13","100","불검출","불검출","적합"
"76","과자(스낵과자)","아이치현","2014-03-17","450","불검출","불검출","적합"
"77","과자(비스킷)","아이치현","2014-03-17","1,180","불검출","불검출","적합"
"78","화이트초콜릿","가나가와현","2014-03-20","1,440","불검출","불검출","적합"
