"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","141","","112,432","","",""
"1","건어포류","교토부","2015-08-28","100","불검출","불검출","적합"
"2","건어포류","교토부","2015-08-28","100","불검출","불검출","적합"
"3","쇼트닝","효고현","2015-09-08","150","불검출","불검출","적합"
"4","소스류","나가사키현","2015-08-03","189.45","불검출","불검출","적합"
"5","소스류","나가사키현","2015-08-04","11,825.22","불검출","불검출","적합"
"6","복합조미식품","나가사키현","2015-07-25","150","불검출","불검출","적합"
"7","소스류","나가사키현","2015-07-28","3,690","불검출","불검출","적합"
"8","소스류","나가사키현","2015-08-25","496.8","불검출","불검출","적합"
"9","소스류","나가사키현","2015-08-26","501.6","불검출","불검출","적합"
"10","소스류","나가사키현","2015-07-28","1,765.5","불검출","불검출","적합"
"11","소스류","나가사키현","2015-08-25","621","불검출","불검출","적합"
"12","소스류","나가사키현","2015-07-30","2,548","불검출","불검출","적합"
