"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"98","커피/건조","브라질","2015-01-30","30,800","불검출","불검출","적합"
"99","혼합제제","오사카부","2015-05-07","60","불검출","불검출","적합"
"100","열량 및 영양공급
용 의료용도식품","시즈오카현","2015-03-31","23.4","불검출","불검출","적합"
"101","열량 및 영양공급
용 의료용도식품","이바라키현","2015-03-24","21.6","불검출","불검출","적합"
"102","캔디류(사탕)","미에현","2015-04-23","84.48","불검출","불검출","적합"
"103","캔디류(사탕)","미에현","2015-04-30","1,267.2","불검출","불검출","적합"
"104","캔디류(사탕)","미에현","2015-04-24","380.16","불검출","불검출","적합"
"105","과자(스낵과자)","니가타현","2015-05-19","663","불검출","불검출","적합"
"106","향신료조제품(고추
냉이가공품)","사이타마현","2015-04-29","558","불검출","불검출","적합"
"107","혼합제제","사이타마현","2015-05-18","300","불검출","불검출","적합"
