"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","107","","450,753","","",""
"1","기타가공품","와카야마현","2015-05-01","400","불검출","불검출","적합"
"2","5'-이노신산이나트륨","가나가와현","2013-09-17","800","불검출","불검출","적합"
"3","글리세린지방산에스
테르","미에현","2015-04-08","208","불검출","불검출","적합"
"4","글리세린지방산에스
테르","미에현","2015-05-08","400","불검출","불검출","적합"
"5","글리세린지방산에스
테르","미에현","2015-04-24","30","불검출","불검출","적합"
"6","액상차","시가현","2014-12-11","96","불검출","불검출","적합"
"7","액상커피","시가현","2015-03-04","432.01","불검출","불검출","적합"
"8","액상커피","시가현","2015-03-09","259.2","불검출","불검출","적합"
"9","빵류(그외 빵류)","나가노현","2015-03-12","144","불검출","불검출","적합"
