"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","86","","284,881","","",""
"1","카라멜색소","도치기현","2015-02-25","3,100","불검출","불검출","적합"
"2","빵류(그외 빵류)","히로시마현","2015-05-19","331.17","불검출","불검출","적합"
"3","빵류(그외 빵류)","히로시마현","2015-05-18","1,217.16","불검출","불검출","적합"
"4","칼슘","이와테현","2015-05-11","114","불검출","불검출","적합"
"5","일반증류주","시즈오카현","2015-05-02","17,204","불검출","불검출","적합"
"6","과.채음료","야마나시현","2015-02-26","750","불검출","불검출","적합"
"7","혼합제제","오카야마현","2015-05-07","60","불검출","불검출","적합"
"8","혼합제제","오카야마현","2015-05-07","30","불검출","불검출","적합"
"9","국수","사이타마현","2015-05-07","2,400","불검출","불검출","적합"
"10","카레","사이타마현","2015-03-11","200","불검출","불검출","적합"
"11","기타주류","후쿠오카현","2015-04-22","54","불검출","불검출","적합"
"12","인스턴트커피","미에현","2015-04-14","576","불검출","불검출","적합"
