"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"57","과자(크래커)","니가타현","2014-07-25","108","불검출","불검출","적합"
"58","볶은커피","돗토리현","2014-08-15","64","불검출","불검출","적합"
"59","볶은커피","돗토리현","2014-08-11","96","불검출","불검출","적합"
"60","볶은커피","돗토리현","2014-08-21","96","불검출","불검출","적합"
"61","볶은커피","돗토리현","2014-08-13","64","불검출","불검출","적합"
"62","볶은커피","돗토리현","2014-08-22","64","불검출","불검출","적합"
"63","과자(스낵과자)","도쿄도","2014-07-31","96","불검출","불검출","적합"
"64","과자(스낵과자)","시가현","2014-07-28","554.4","불검출","불검출","적합"
"65","과자(크래커)","니가타현","2014-07-22","84","불검출","불검출","적합"
"66","과자(비스킷)","오사카부","2014-07-22","110.8","불검출","불검출","적합"
"67","소스류","후쿠오카현","2014-08-28","3,780","불검출","불검출","적합"
"68","복합조미식품","후쿠오카현","2014-08-18","300","불검출","불검출","적합"
"69","과자(스낵과자)","도쿄도","2014-07-31","91.2","불검출","불검출","적합"
"70","빵류(그외 빵류)","나가노현","2014-07-24","77.4","불검출","불검출","적합"
"71","과자(스낵과자)","니가타현","2014-07-25","103.8","불검출","불검출","적합"
"72","정제,가공을거쳐
야하는식품원료","아이치현","2014-08-21","555,389","불검출","불검출","적합"
"73","혼합제제","사이타마현","2014-05-20","384","불검출","불검출","적합"
"74","과자(쿠키)","나가노현","2014-08-18","633.6","불검출","불검출","적합"
"75","과자(스낵과자)","나가노현","2014-08-18","1,196","불검출","불검출","적합"
