"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활우렁쉥이","홋카이도","2018-11-28","7,725","적합","적합","적합"
"2","활게(참게)","후쿠오카현","2018-11-28","834","적합","적합","적합"
"3","활꼬막","사가현","2018-11-28","1,800","적합","적합","적합"
"4","활돔(벵에돔)","나가사키현","2018-11-28","1,189","적합","적합","적합"
"5","활장어(먹장어)","나가사키현","2018-11-28","730","적합","적합","적합"
"6","냉장가오리","야마구치현","2018-11-28","636","적합","적합","적합"
"7","냉장홍어","홋카이도","2018-11-28","943","적합","적합","적합"
"8","활방어","에히메현","2018-11-28","12,181","적합","적합","적합"
"9","냉장명태","홋카이도","2018-11-28","844","적합","적합","적합"
"10","냉장명태","홋카이도","2018-11-28","1,963","적합","적합","적합"
"11","냉장명태","홋카이도","2018-11-28","854","적합","적합","적합"
"12","냉장돔(황돔)","나가사키현","2018-11-28","528","적합","적합","적합"
"13","활돔(참돔)","에히메현","2018-11-28","12,548","적합","적합","적합"
"14","냉장방어(잿방어)","가고시마현","2018-11-28","105","적합","적합","적합"
"15","활우렁쉥이","홋카이도","2018-11-28","8,240","적합","적합","적합"
"16","냉장명태","홋카이도","2018-11-28","5,200","적합","적합","적합"
"17","냉장홍어","홋카이도","2018-11-28","2,236","적합","적합","적합"
"18","냉장홍어","홋카이도","2018-11-28","2,080","적합","적합","적합"
"19","냉동다랑어(눈다랑어,F,횟감)","시즈오카현","2018-11-28","200","적합","적합","적합"
"20","냉장명태","홋카이도","2018-11-28","2,600","적합","적합","적합"
