"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"144","가공두부","오사카부","2018-11-12","12,000","불검출","불검출","적합"
"145","합성향료","효고현","2018-11-01","51","불검출","불검출","적합"
"146","혼합제제","효고현","2018-10-31","34","불검출","불검출","적합"
"147","합성향료","효고현","2018-11-01","68","불검출","불검출","적합"
"148","합성향료","효고현","2018-11-01","68","불검출","불검출","적합"
"149","혼합제제","효고현","2018-11-07","17","불검출","불검출","적합"
"150","혼합제제","효고현","2018-11-01","17","불검출","불검출","적합"
"151","혼합제제","효고현","2018-10-25","51","불검출","불검출","적합"
"152","합성향료","효고현","2018-11-01","40","불검출","불검출","적합"
"153","탄산수소나트륨","이바라키현","2018-10-12","975","불검출","불검출","적합"
"154","합성향료","효고현","2018-10-24","1,005","불검출","불검출","적합"
"155","혼합제제","효고현","2018-11-01","102","불검출","불검출","적합"
"156","혼합제제","효고현","2018-10-31","68","불검출","불검출","적합"
"157","혼합제제","사이타마현","2018-10-22","612","불검출","불검출","적합"
"158","혼합제제","사이타마현","2018-11-01","252","불검출","불검출","적합"
"159","합성향료","사이타마현","2018-10-31","200","불검출","불검출","적합"
