"검사결과
수입
제조일자","","","","","","",""
"순번
품목명
제조·생산지
중량
세슘
요오드
(유통기한)
판정
(kg)
(기준:100Bq/kg)
(기준:300Bq/kg)","","","","","","",""
"146","숙면","구마모토현","2018-03-22","79","불검출","불검출","적합"
"147","건면","구마모토현","2018-04-06","114","불검출","불검출","적합"
"148","건면","구마모토현","2018-04-19","246","불검출","불검출","적합"
"149","건면","구마모토현","2018-03-30","666","불검출","불검출","적합"
"150","소스","사가현","2018-03-03","14,760","불검출","불검출","적합"
"151","숙면","구마모토현","2018-04-06","3,600","불검출","불검출","적합"
"152","캔디류","나가노현","2018-04-20","121","불검출","불검출","적합"
"153","빵류","야마나시현","2018-04-09","157","불검출","불검출","적합"
"154","과자","이바라키현","2018-04-10","223","불검출","불검출","적합"
"155","과자","이바라키현","2018-04-10","1,079","불검출","불검출","적합"
"156","기타 수산물가공품","효고현","2017-06-04","960","불검출","불검출","적합"
"157","과자","이바라키현","2018-04-06","223","불검출","불검출","적합"
"158","과자","이바라키현","2018-04-05","181","불검출","불검출","적합"
"159","과자","이바라키현","2018-04-09","181","불검출","불검출","적합"
