"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활가리비","홋카이도","2017-07-07","6,968","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2017-07-07","4,241","불검출","불검출","적합"
"3","활장어(먹장어)","시마네현","2017-07-07","1,905","불검출","불검출","적합"
"4","활장어(먹장어)","후쿠오카현","2017-07-07","2,378","불검출","불검출","적합"
"5","활돔(참돔)","에히메현","2017-07-07","4,979","불검출","불검출","적합"
"6","활장어(먹장어)","야마구치현","2017-07-07","1,515","불검출","불검출","적합"
"7","활농어","에히메현","2017-07-07","2,683","불검출","불검출","적합"
"8","냉동큰실말","오키나와현","2017-07-07","270","불검출","불검출","적합"
"9","냉장전갱이(흑점줄전갱이)","후쿠오카현","2017-07-07","5","불검출","불검출","적합"
"10","냉동새치(황새치,F,횟감)","대서양","2017-07-07","231","불검출","불검출","적합"
"11","활가리비","홋카이도","2017-07-07","7,282","불검출","불검출","적합"
"합계","","-","-","32,457","-","-","-"
