"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"69","캔디류(사탕)","미에현","2014-06-25","130","불검출","불검출","적합"
"70","캔디류(사탕)","미에현","2014-06-18","90","불검출","불검출","적합"
"71","캔디류(사탕)","미에현","2014-06-19","60","불검출","불검출","적합"
"72","유탕면류","아이치현","2014-05-27","163.8","불검출","불검출","적합"
"73","유탕면류","아이치현","2014-05-23","162","불검출","불검출","적합"
"74","유탕면류","아이치현","2014-06-03","136.17","불검출","불검출","적합"
"75","합성착향료","니가타현","2014-02-03","15","불검출","불검출","적합"
"76","효모추출물제품","오이타현","2014-04-23","121","불검출","불검출","적합"
"77","볶은커피","지바현","2014-05-26","347.8","불검출","불검출","적합"
"78","볶은커피","지바현","2014-05-28","112.8","불검출","불검출","적합"
"79","혼합제제","나가노현","2014-05-02","500","불검출","불검출","적합"
"80","혼합제제","가나가와현","2014-06-25","100","불검출","불검출","적합"
"81","볶은커피","지바현","2014-05-22","582.8","불검출","불검출","적합"
"82","볶은커피","지바현","2014-05-23","112.8","불검출","불검출","적합"
"83","볶은커피","지바현","2014-05-23","112.8","불검출","불검출","적합"
"84","볶은커피","지바현","2014-05-21","9.4","불검출","불검출","적합"
"85","볶은커피","아이치현","2014-05-22","154","불검출","불검출","적합"
"86","자당지방산에스테르","미에현","2014-03-26","2,880","불검출","불검출","적합"
"87","자당지방산에스테르","미에현","2014-06-20","2,880","불검출","불검출","적합"
