"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","15건","-","-","47,527","-","-","-"
"1","냉장명태","홋카이도","2015-4-27","2,298","불검출","불검출","적합"
"2","냉장홍어","홋카이도","2015-4-27","2,888","불검출","불검출","적합"
"3","냉장홍어","홋카이도","2015-4-27","2,489","불검출","불검출","적합"
"4","활꼬막","후쿠오카현","2015-4-27","120","불검출","불검출","적합"
"5","냉장명태","홋카이도","2015-4-27","1,800","불검출","불검출","적합"
"6","냉장갈치","와카야마현","2015-4-27","856","불검출","불검출","적합"
"7","냉장홍어","야마구치현","2015-4-27","312","불검출","불검출","적합"
"8","냉장홍어","홋카이도","2015-4-27","2,037","불검출","불검출","적합"
"9","활꼬막","사가현","2015-4-27","780","불검출","불검출","적합"
"10","활꼬막(새꼬막)","사가현","2015-4-27","2,980","불검출","불검출","적합"
"11","냉장갈치","오이타현","2015-4-27","70","불검출","불검출","적합"
"12","냉장민어(수조기)","가가와현","2015-4-27","40","불검출","불검출","적합"
"13","냉장민어(수조기)","오카야마현","2015-4-27","36","불검출","불검출","적합"
"14","냉동새치(황새치,F,횟감) 대서양","","2015-4-27","821","불검출","불검출","적합"
"15","냉동명태","홋카이도","2015-4-27","30,000","불검출","불검출","적합"
