"제조일자","","","","수입","검사결과","",""
"순번
품목명
제조·생산지
(유통기한)","","","","중량
(kg)","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"총 103건","","","","381,750","","",""
"1","복합조미식품","교토부","2017-12-05","1,000","불검출","불검출","적합"
"2","향신료조제품","사이타마현","2017-11-29","1,116","불검출","불검출","적합"
"3","향신료조제품","사이타마현","2017-12-12","186","불검출","불검출","적합"
"4","향신료조제품","미야기현","2017-12-14","350","불검출","불검출","적합"
"5","복합조미식품","니가타현","2017-12-20","347","불검출","불검출","적합"
"6","기타가공품","와카야마현","2018-01-14","500","불검출","불검출","적합"
"7","혼합제제","효고현","2018-01-18","17","불검출","불검출","적합"
"8","혼합제제","효고현","2018-01-19","51","불검출","불검출","적합"
"9","혼합제제","효고현","2018-01-19","34","불검출","불검출","적합"
"10","혼합제제","시가현","2018-01-16","50","불검출","불검출","적합"
"11","혼합제제","시가현","2018-01-16","25","불검출","불검출","적합"
"12","혼합제제","시가현","2018-01-18","25","불검출","불검출","적합"
"13","혼합제제","시가현","2018-01-19","20","불검출","불검출","적합"
