"제조일자","","","","수입","검사결과","",""
"순번
품목명
제조·생산지
(유통기한)","","","","중량
(kg)","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"총 112건","","","","270,012","","",""
"1","소스","교토부","2018-05-15","2,640","불검출","불검출","적합"
"2","소스","교토부","2018-05-18","2,286","불검출","불검출","적합"
"3","소스","교토부","2018-05-11","4,920","불검출","불검출","적합"
"4","소스","교토부","2018-05-15","1,000","불검출","불검출","적합"
"5","소스","교토부","2018-05-08","924","불검출","불검출","적합"
"6","소스","교토부","2018-05-02","250","불검출","불검출","적합"
"7","소스","교토부","2018-04-17","240","불검출","불검출","적합"
"8","소스","교토부","2018-02-27","1,736","불검출","불검출","적합"
"9","소스","교토부","2018-04-06","2,230","불검출","불검출","적합"
"10","청주","아이치현","2018-04-27","432","불검출","불검출","적합"
"11","청주","아이치현","2018-05-02","441","불검출","불검출","적합"
"12","청주","아이치현","2018-05-01","130","불검출","불검출","적합"
"13","청주","아이치현","2018-05-08","551","불검출","불검출","적합"
"14","캔디류","아이치현","2018-05-21","3,960","불검출","불검출","적합"
"15","캔디류","아이치현","2018-05-21","1,920","불검출","불검출","적합"
