"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","145","","415,289","","",""
"1","기타주류","히로시마현","2016-05-21","47,040","불검출","불검출","적합"
"2","기타설탕","오사카부","2016-04-04","1,000","불검출","불검출","적합"
"3","당류가공품","교토부","2016-05-16","54","불검출","불검출","적합"
"4","식초절임(매실절임)","와카야마현","2016-05-18","192","불검출","불검출","적합"
"5","된장","교토부","2016-06-01","360","불검출","불검출","적합"
"6","청주","아키타현","2016-05-02","320","불검출","불검출","적합"
"7","조미된장","아이치현","2016-06-07","5,220","불검출","불검출","적합"
"8","복합조미식품","이바라키현","2016-05-13","8","불검출","불검출","적합"
"9","조미된장","아이치현","2016-06-06","8,870","불검출","불검출","적합"
"10","과자(한과류)","나가노현","2016-05-20","276","불검출","불검출","적합"
"11","당류가공품","오사카부","2016-05-25","122","불검출","불검출","적합"
"12","카레","니가타현","2016-04-22","3,600","불검출","불검출","적합"
"13","위스키","야마나시현","2015-03-31","441","불검출","불검출","적합"
"14","혼합제제","오사카부","2016-01-21","5","불검출","불검출","적합"
