"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"67","혼합제제","오사카부","2014-04-11","260","불검출","불검출","적합"
"68","혼합제제","오사카부","2014-03-28","100","불검출","불검출","적합"
"69","혼합제제","오사카부","2014-03-28","10","불검출","불검출","적합"
"70","카르복시메틸셀룰로오스나트륨","시마네현","2014-04-09","20","불검출","불검출","적합"
"71","기타가공품","오사카부","2014-01-31","100","불검출","불검출","적합"
"72","가공유지","사이타마현","2014-03-04","18","불검출","불검출","적합"
"73","과자(스낵과자)","니가타현","2014-04-16","479.4","불검출","불검출","적합"
"74","장류절임","가고시마현","2014-04-19","1,050","불검출","불검출","적합"
"75","된장","나가노현","2014-04-01","760","불검출","불검출","적합"
"76","된장","나가노현","2014-04-02","260","불검출","불검출","적합"
"77","농산물조림","훗카이도","2014-02-18","60","불검출","불검출","적합"
"78","당류가공품","오사카부","2014-04-14","432","불검출","불검출","적합"
