"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2017-08-23","2,708","불검출","불검출","적합"
"2","냉장명태","홋카이도","2017-08-23","1,848","불검출","불검출","적합"
"3","냉장병어","후쿠오카현","2017-08-23","440","불검출","불검출","적합"
"4","활장어(먹장어)","야마구치현","2017-08-23","1,200","불검출","불검출","적합"
"5","냉장명태","홋카이도","2017-08-23","1,848","불검출","불검출","적합"
"6","활게(참게)","후쿠오카현","2017-08-23","350","불검출","불검출","적합"
"7","냉장명태","홋카이도","2017-08-23","960","불검출","불검출","적합"
"8","냉장명태","홋카이도","2017-08-23","1,656","불검출","불검출","적합"
"9","냉장홍어","홋카이도","2017-08-23","711","불검출","불검출","적합"
"10","냉장명태","홋카이도","2017-08-23","1,848","불검출","불검출","적합"
"11","냉장돔(황돔)","야마구치현","2017-08-23","130","불검출","불검출","적합"
"12","냉장돔(참돔)","야마구치현","2017-08-23","550","불검출","불검출","적합"
"13","냉장갈치","후쿠오카현","2017-08-23","70","불검출","불검출","적합"
"합계","","-","-","14,319","-","-","-"
