"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"13","소스류","지바현","2015-07-29","199.8","불검출","불검출","적합"
"14","캔디류(양갱)","아이치현","2015-09-12","648","불검출","불검출","적합"
"15","캔디류(사탕)","아이치현","2015-09-09","300","불검출","불검출","적합"
"16","옥테닐호박산나트륨전분","효고현","2015-09-07","1,000","불검출","불검출","적합"
"17","비타민B1","오키나와현","2015-07-17","161.8","불검출","불검출","적합"
"18","맥주","아이치현","2015-09-01","14,592","불검출","불검출","적합"
"19","식염절임","효고현","2015-08-10","13.44","불검출","불검출","적합"
"20","국수","효고현","2015-08-20","80","불검출","불검출","적합"
"21","당면","나라현","2015-08-01","50","불검출","불검출","적합"
"22","혼합제제","사이타마현","2015-09-15","50","불검출","불검출","적합"
"23","빵류(그외 빵류)","돗토리현","2015-09-11","284.76","불검출","불검출","적합"
"24","양조간장","지바현","2015-09-10","3,600","불검출","불검출","적합"
"25","양조간장","지바현","2015-08-28","900","불검출","불검출","적합"
"26","빵류(그외 빵류)","돗토리현","2015-09-14","146.96","불검출","불검출","적합"
"27","빵류(그외 빵류)","돗토리현","2015-09-09","137.76","불검출","불검출","적합"
"28","빵류(그외 빵류)","돗토리현","2015-09-10","179.52","불검출","불검출","적합"
"29","빵류(그외 빵류)","돗토리현","2015-09-10","119.68","불검출","불검출","적합"
"30","빵류(그외 빵류)","돗토리현","2015-09-14","241.92","불검출","불검출","적합"
"31","빵류(그외 빵류)","돗토리현","2015-09-11","112.64","불검출","불검출","적합"
"32","빵류(그외 빵류)","돗토리현","2015-09-15","179.76","불검출","불검출","적합"
"33","소스류","지바현","2015-08-05","77.04","불검출","불검출","적합"
"34","양조간장","지바현","2015-08-20","63.18","불검출","불검출","적합"
"35","양조간장","지바현","2015-08-26","2,527.2","불검출","불검출","적합"
"36","양조간장","지바현","2015-08-19","379.08","불검출","불검출","적합"
"37","소스류","지바현","2015-07-30","435.6","불검출","불검출","적합"
"38","소스류","지바현","2015-09-02","1,069.5","불검출","불검출","적합"
"39","양조간장","지바현","2015-08-03","526.5","불검출","불검출","적합"
"40","맥주","오이타현","2015-09-11","115,920","불검출","불검출","적합"
"41","카레","니가타현","2015-08-31","21,600","불검출","불검출","적합"
"42","맥주","오이타현","2015-09-11","66,240","불검출","불검출","적합"
