"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"67","혼합제제","효고현","2014-04-08","2,000","불검출","불검출","적합"
"68","덱스트린","효고현","2014-03-19","4,000","불검출","불검출","적합"
"69","폴리글리시톨시럽","효고현","2014-02-09","880","불검출","불검출","적합"
"70","복합조미식품","히로시마현","2014-04-07","1,050","불검출","불검출","적합"
"71","복합조미식품","히로시마현","2014-04-09","272","불검출","불검출","적합"
"72","복합조미식품","히로시마현","2014-04-11","248","불검출","불검출","적합"
"73","혼합제제","사이타마현","2014-03-28","220","불검출","불검출","적합"
"74","기타가공품","이바라키현","2014-03-20","30,600","불검출","불검출","적합"
"75","기타천연착향료","효고현","2014-03-26","105","불검출","불검출","적합"
"76","혼합제제","효고현","2014-03-25","34","불검출","불검출","적합"
"77","혼합제제","가나가와현","2014-03-28","240","불검출","불검출","적합"
"78","과자(스낵과자)","미에현","2014-03-08","1,410","불검출","불검출","적합"
"79","과자(스낵과자)","미에현","2014-03-17","2,846.2","불검출","불검출","적합"
"80","과자(스낵과자)","미에현","2014-03-25","720","불검출","불검출","적합"
"81","열량 및 영양공급용  
의료용도식품","시즈오카현","2014-03-20","37.8","불검출","불검출","적합"
