"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","160","","633,024","","",""
"1","과.채가공품","이와테현","2017-11-05
(유통기한)","211.2","불검출","불검출","적합"
"2","수산물가공품","이와테현","2017-12-17
(유통기한)","1,200","불검출","불검출","적합"
"3","수산물가공품","구마모토현","2018-02-04유
통기한)","594","불검출","불검출","적합"
"4","수산물가공품","이와테현","2018-02-10
(유통기한)","1,188","불검출","불검출","적합"
"5","수산물가공품","이와테현","2018-02-16
(유통기한)","415.8","불검출","불검출","적합"
"6","식육가공품","구마모토현","2018-02-13
(유통기한)","1,069.2","불검출","불검출","적합"
"7","식육가공품","구마모토현","2018-02-14
(유통기한)","1,069.2","불검출","불검출","적합"
"8","수산물가공품","이와테현","2017-12-24
(유통기한)","1,200","불검출","불검출","적합"
"9","식육가공품","이와테현","2018-02-27
(유통기한)","415.8","불검출","불검출","적합"
"10","맥주","후쿠오카현","2015-04-29","33,600","불검출","불검출","적합"
