"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","117","","267,966","","",""
"1","코엔자임Q10(원료성)","가나가와현","2015-04-29","21","불검출","불검출","적합"
"2","복합조미식품","후쿠오카현","2015-05-25","230.4","불검출","불검출","적합"
"3","캔디류(사탕)","후쿠시마현","2015-04-02","201.6","불검출","불검출","적합"
"4","즉석섭취식품","오사카부","2015-04-08","940","불검출","불검출","적합"
"5","혼합음료","오사카부","2015-05-08","200","불검출","불검출","적합"
"6","트랜스글루타미나아제","가나가와현","2015-04-23","600","불검출","불검출","적합"
"7","트랜스글루타미나아제","가나가와현","2015-04-14","100","불검출","불검출","적합"
"8","트랜스글루타미나아제","가나가와현","2015-03-21","10","불검출","불검출","적합"
"9","트랜스글루타미나아제","가나가와현","2015-04-17","250","불검출","불검출","적합"
"10","연하곤란환자용점
도증진식품","사이타마현","2015-05-17","300","불검출","불검출","적합"
