"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","54","","38,906","","",""
"1","어묵","시마네현","2015-05-22","1,470","불검출","불검출","적합"
"2","당류가공품","사이타마현","2018-05-13
(유통기한)","240","불검출","불검출","적합"
"3","과자(크래커)","이바라키현","2015-03-02","765","불검출","불검출","적합"
"4","농산물조림","야마가타현","2015-05-15","600","불검출","불검출","적합"
"5","카레","나가노현","2015-05-11","1,000","불검출","불검출","적합"
"6","카레","나가노현","2015-05-12","1,500","불검출","불검출","적합"
"7","카레","나가노현","2015-05-12","1,500","불검출","불검출","적합"
"8","카레","나가노현","2015-05-14","400","불검출","불검출","적합"
"9","과자(크래커)","오사카부","2015-06-02","403.2","불검출","불검출","적합"
"10","곡류가공품","오사카부","2015-05-26","400","불검출","불검출","적합"
"11","과자(스낵과자)","아이치현","2015-05-26","123.48","불검출","불검출","적합"
