"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","14건","-","-","57,161","-","-","-"
"1","활가리비","홋카이도","2015-7-27","7,000","불검출","불검출","적합"
"2","냉동다랑어(가다랑어,훈제,F,
포장횟감)","시즈오카현","2015-7-27","450","불검출","불검출","적합"
"3","냉장갈치","오이타현","2015-7-27","1,105","불검출","불검출","적합"
"4","냉장갈치","나가사키현","2015-7-27","200","불검출","불검출","적합"
"5","냉장갈치","야마구치현","2015-7-27","290","불검출","불검출","적합"
"6","냉장돔(황돔)","후쿠오카현","2015-7-27","188","불검출","불검출","적합"
"7","활가리비","홋카이도","2015-7-27","7,073","불검출","불검출","적합"
"8","활가리비","홋카이도","2015-7-27","6,995","불검출","불검출","적합"
"9","활가리비","홋카이도","2015-7-27","6,958","불검출","불검출","적합"
"10","냉장갈치","오이타현","2015-7-27","930","불검출","불검출","적합"
"11","냉동가리비(외투막)","홋카이도","2015-7-27","23,250","불검출","불검출","적합"
"12","냉장갈치","오이타현","2015-7-27","1,250","불검출","불검출","적합"
"13","냉장돔(황돔)","나가사키현","2015-7-27","192","불검출","불검출","적합"
"14","냉장명태","홋카이도","2015-7-27","1,280","불검출","불검출","적합"
