"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"73","캔디류(사탕)","아이치현","2015-06-18","768","불검출","불검출","적합"
"74","혼합제제","효고현","2015-06-09","12,475","불검출","불검출","적합"
"75","캔디류(사탕)","아이치현","2015-07-03","210","불검출","불검출","적합"
"76","가공두부","오사카부","2015-07-01","18,000","불검출","불검출","적합"
"77","청주","효고현","2015-07-02","43.2","불검출","불검출","적합"
"78","청주","효고현","2015-07-02","90","불검출","불검출","적합"
"79","캔디류(사탕)","아이치현","2015-07-02","2,610","불검출","불검출","적합"
"80","캔디류(사탕)","아이치현","2015-06-29","900","불검출","불검출","적합"
"81","캔디류(사탕)","아이치현","2015-07-01","1,920","불검출","불검출","적합"
"82","캔디류(사탕)","아이치현","2015-07-02","277.2","불검출","불검출","적합"
"83","식초절임","와카야마현","2015-06-14","57.6","불검출","불검출","적합"
"84","식초절임","와카야마현","2015-06-14","72","불검출","불검출","적합"
"85","기타가공품","오사카부","2015-07-04","23.2","불검출","불검출","적합"
"86","조미건어포류","오사카부","2015-07-07","28","불검출","불검출","적합"
"87","조미건어포류","오사카부","2015-07-07","26.56","불검출","불검출","적합"
"88","조미건어포류","오사카부","2015-07-07","12","불검출","불검출","적합"
"89","조미건어포류","오사카부","2015-07-07","19.68","불검출","불검출","적합"
"90","혼합제제","와카야마현","2015-04-22","400","불검출","불검출","적합"
"91","혼합제제","오사카부","2015-07-02","15","불검출","불검출","적합"
