"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","92","","627,962","","",""
"1","엽산","시즈오카현","2015-04-27","105","불검출","불검출","적합"
"2","혼합제제","오사카부","2015-06-08","500","불검출","불검출","적합"
"3","혼합제제","오사카부","2015-06-15","1,000","불검출","불검출","적합"
"4","기타천연착향료","오카야마현","2015-03-30","60","불검출","불검출","적합"
"5","혼합제제","오카야마현","2015-06-11","60","불검출","불검출","적합"
"6","혼합제제","오사카부","2015-07-01","200","불검출","불검출","적합"
"7","혼합제제","오카야마현","2015-06-10","45","불검출","불검출","적합"
"8","비타민/가르시니아
캄보지아껍질추출물","도야마현","2015-05-01","428.23","불검출","불검출","적합"
"9","과자(스낵과자)","지바현","2015-06-22","960","불검출","불검출","적합"
"10","과자(스낵과자)","지바현","2015-06-22","960","불검출","불검출","적합"
"11","커피/건조","콜롬비아","2014-12-20","4,900","불검출","불검출","적합"
