"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"47","리큐르","와카야마현","2018-10-18","1,080","불검출","불검출","적합"
"48","리큐르","와카야마현","2018-10-19","140","불검출","불검출","적합"
"49","청주","야마가타현","2018-02-01","86","불검출","불검출","적합"
"50","소스","교토부","2018-10-10","2,286","불검출","불검출","적합"
"51","소스","교토부","2018-10-11","6,524","불검출","불검출","적합"
"52","소스","교토부","2018-10-01","35","불검출","불검출","적합"
"53","소스","교토부","2018-10-10","2,394","불검출","불검출","적합"
"54","소스","교토부","2018-10-10","2,460","불검출","불검출","적합"
"55","소스","교토부","2018-10-10","2,394","불검출","불검출","적합"
"56","기타 어육가공품","아오모리현","2018-09-18","31","불검출","불검출","적합"
"57","캔디류","구마모토현","2018-09-05","59","불검출","불검출","적합"
"58","과자","고치현","2018-08-28","57","불검출","불검출","적합"
"59","소스","시즈오카현","2018-01-26","386","불검출","불검출","적합"
"60","조미건어포","야마나시현","2018-09-27","95","불검출","불검출","적합"
"61","조미건어포","야마나시현","2018-09-25","91","불검출","불검출","적합"
"62","이염화이소시아뉼
산 나 트륨 제 제( 기
구 등 의 살 균 소 독
제)","도쿠시마현","2018-08-10","10,250","불검출","불검출","적합"
"63","기타천연착향료","시즈오카현","2018-09-20","320","불검출","불검출","적합"
"64","혼합제제","시즈오카현","2018-10-02","4,420","불검출","불검출","적합"
"65","준초콜릿","효고현","","81","불검출","불검출","적합"
"66","활성탄","기후현","","6,000","불검출","불검출","적합"
"67","천연향신료","이바라키현","2018-10-12","2,000","불검출","불검출","적합"
"68","혼합제제","히로시마현","2018-10-12","105","불검출","불검출","적합"
"69","액상차","가나가와현","2018-09-01","21,900","불검출","불검출","적합"
"70","과자","니가타현","2018-10-19","2,652","불검출","불검출","적합"
"71","어묵","ETC","2018-10-16","2,500","불검출","불검출","적합"
"72","양조간장","지바현","2018-09-19","11,372","불검출","불검출","적합"
"73","맥주","교토부","2018-10-12","60,480","불검출","불검출","적합"
"74","과자","사이타마현","2018-09-18","307","불검출","불검출","적합"
"75","환자용식품","시즈오카현","2018-10-09","1,500","불검출","불검출","적합"
"76","카레(커리)","니가타현","2018-09-07","1,000","불검출","불검출","적합"
"77","카레(커리)","나가노현","2018-10-03","4,000","불검출","불검출","적합"
