"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2018-11-16","2,770","적합","적합","적합"
"2","냉장명태","홋카이도","2018-11-16","2,770","적합","적합","적합"
"3","활우렁쉥이","홋카이도","2018-11-16","8,088","적합","적합","적합"
"4","활우렁쉥이","홋카이도","2018-11-16","8,874","적합","적합","적합"
"5","활우렁쉥이","홋카이도","2018-11-16","8,863","적합","적합","적합"
"6","활가리비","홋카이도","2018-11-16","7,953","적합","적합","적합"
"7","활우렁쉥이","홋카이도","2018-11-16","8,297","적합","적합","적합"
"8","활우렁쉥이","홋카이도","2018-11-16","8,460","적합","적합","적합"
"9","냉장홍어","홋카이도","2018-11-16","7,982","적합","적합","적합"
"10","활우렁쉥이","홋카이도","2018-11-16","8,920","적합","적합","적합"
"11","활가리비","홋카이도","2018-11-16","7,015","적합","적합","적합"
"12","활돔(참돔)","에히메현","2018-11-16","1,916","적합","적합","적합"
"13","활돔(돌돔)","와카야마현","2018-11-16","238","적합","적합","적합"
"14","활가리비","홋카이도","2018-11-16","6,408","적합","적합","적합"
"15","활우렁쉥이","홋카이도","2018-11-16","8,449","적합","적합","적합"
"16","활돔(벵에돔)","나가사키현","2018-11-16","1,479","적합","적합","적합"
"17","냉장갈치","와카야마현","2018-11-16","1,112","적합","적합","적합"
"18","냉장명태","홋카이도","2018-11-16","1,000","적합","적합","적합"
"19","활우렁쉥이","홋카이도","2018-11-16","8,411","적합","적합","적합"
"20","냉장홍어","홋카이도","2018-11-16","1,462","적합","적합","적합"
