"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"111","소스","가나가와현","2018-10-22","288","불검출","불검출","적합"
"112","소스","가나가와현","2018-10-22","261","불검출","불검출","적합"
"113","소스","가나가와현","2018-10-18","461","불검출","불검출","적합"
"114","소스","가나가와현","2018-10-22","261","불검출","불검출","적합"
"115","소스","가나가와현","2018-10-18","477","불검출","불검출","적합"
"116","소스","가나가와현","2018-10-22","410","불검출","불검출","적합"
"117","소스","가나가와현","2018-10-22","828","불검출","불검출","적합"
"118","화이트초콜릿","훗카이도","2018-10-15","150","불검출","불검출","적합"
"119","밀크초콜릿","훗카이도","2018-10-15","525","불검출","불검출","적합"
"120","밀크초콜릿","훗카이도","2018-10-15","375","불검출","불검출","적합"
"121","화이트초콜릿","훗카이도","2018-10-04","19","불검출","불검출","적합"
"122","밀크초콜릿","훗카이도","2018-10-15","1,125","불검출","불검출","적합"
"123","즉석조리식품","사이타마현","2018-06-18","102","불검출","불검출","적합"
"124","소스","사이타마현","2018-05-10","102","불검출","불검출","적합"
"125","즉석조리식품","사이타마현","2018-05-17","101","불검출","불검출","적합"
"126","즉석조리식품","사이타마현","2018-05-11","104","불검출","불검출","적합"
"127","무기질","도야마현","2018-09-10","97","불검출","불검출","적합"
"128","과·채가공품","훗카이도","2018-09-08","36","불검출","불검출","적합"
"129","소스","사이타마현","2018-05-15","230","불검출","불검출","적합"
"130","카레(커리)","사이타마현","2018-05-14","200","불검출","불검출","적합"
"131","카레(커리)","사이타마현","2018-04-18","160","불검출","불검출","적합"
"132","카레(커리)","사이타마현","2018-07-11","280","불검출","불검출","적합"
"133","카레(커리)","사이타마현","2018-06-15","224","불검출","불검출","적합"
"134","인스턴트커피","군마현","2018-08-31","1,728","불검출","불검출","적합"
