"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","121","","651,470","","",""
"1","청주","교토부","2016-03-09","1,080","불검출","불검출","적합"
"2","조미된장","나가노현","2016-05-06","6,000","불검출","불검출","적합"
"3","합성착향료","야마가타현","2016-05-26","2","불검출","불검출","적합"
"4","패밀리밀크초콜릿","미국","2016-02-25","50","불검출","불검출","적합"
"5","청주","도치기현","2016-05-19","1,685","불검출","불검출","적합"
"6","청주","도치기현","2016-05-20","1,555","불검출","불검출","적합"
"7","혼합제제","사이타마현","2016-05-25","850","불검출","불검출","적합"
"8","고도표백분","야마가타현","2016-04-22","4,000","불검출","불검출","적합"
"9","볶은커피","시즈오카현","2016-02-26","900","불검출","불검출","적합"
"10","혼합제제","오사카부","2016-05-30","1,008","불검출","불검출","적합"
"11","청주","야마구치현","2016-05-13","108","불검출","불검출","적합"
"12","소스류","히로시마현","2016-05-18","1,478","불검출","불검출","적합"
"13","혼합제제","오사카부","2016-05-24","54","불검출","불검출","적합"
